participant_id,trial_index,distractor_type,target_lag,target_orientation,distractor_position,correct,rt,button_pressed,phase
01,7437,neg,2,left,6,false,493.8999999994412,2,test
01,7456,neu,8,right,4,false,677.2999999988824,5,test
01,7475,neg,8,left,4,true,366.90000000130385,1,test
01,7494,neg,8,right,6,true,718.1000000005588,4,test
01,7513,neu,2,right,4,true,882.7000000001863,3,test
01,7532,neg,8,right,6,true,332.5,4,test
01,7551,bas,8,right,4,true,324.09999999962747,4,test
01,7570,neu,2,left,4,true,389.19999999925494,1,test
01,7589,neu,2,right,4,false,340.1000000014901,5,test
01,7608,neu,8,left,6,true,322.59999999962747,1,test
01,7627,bas,2,left,6,true,380.3999999994412,1,test
01,7665,neu,8,left,6,true,330.6000000014901,1,test
01,7684,neu,2,right,4,true,510.7000000011176,4,test
01,7703,neu,2,left,4,true,381.5,1,test
01,7722,bas,2,right,4,true,425.7999999988824,4,test
01,7742,neu,2,right,4,true,802,3,test
01,7761,bas,8,left,6,true,366.5,0,test
01,7780,neu,2,left,4,true,376.79999999981374,1,test
01,7799,neg,8,left,6,true,350.79999999981374,1,test
01,7818,bas,8,left,6,true,349,1,test
01,7837,neu,2,right,4,false,359.09999999962747,5,test
01,7856,bas,8,right,4,true,355,4,test
01,7875,bas,2,right,6,true,355.4999999990687,4,test
01,7894,bas,2,right,6,true,381.09999999962747,3,test
01,7913,neu,8,right,6,true,363.00000000186265,4,test
01,7951,neg,8,left,4,true,320.70000000018626,1,test
01,7970,neg,8,right,6,true,342.3999999994412,3,test
01,7989,neu,2,right,4,true,326.3999999994412,4,test
01,8027,neu,2,left,6,true,347,1,test
01,8046,neg,8,left,4,true,340.3999999985099,0,test
01,8065,neg,2,left,4,true,351.3999999994412,1,test
01,8084,neg,2,left,6,false,611.3000000007451,2,test
01,8103,bas,2,left,4,true,315.9999999990687,1,test
01,8122,neg,8,right,4,true,359.5000000009313,4,test
01,8141,bas,2,left,4,true,366.5,1,test
01,8160,neg,2,left,4,false,490.09999999869615,5,test
01,8198,neu,8,right,4,true,353.0000000009313,4,test
01,8217,neg,2,right,6,false,375.70000000018626,5,test
01,8236,bas,8,right,6,true,367.29999999981374,4,test
01,8255,neu,8,right,4,true,299.8999999994412,4,test
01,8274,bas,8,right,4,true,485.40000000130385,4,test
01,8293,neg,8,right,6,true,403.09999999962747,4,test
01,8312,neg,8,left,6,true,365.20000000018626,1,test
01,8331,neu,2,left,4,false,1581.7999999998137,2,test
01,8350,neg,2,right,4,true,382.29999999981374,4,test
01,8369,neu,8,left,6,true,340.79999999981374,1,test
01,8388,bas,8,right,6,true,378.6000000005588,4,test
01,8407,neg,2,left,4,false,350.30000000074506,5,test
01,8426,neu,8,left,4,true,664.2999999998137,0,test
01,8445,neg,2,right,4,false,648.2999999988824,2,test
01,8464,neg,8,right,6,true,322.8999999994412,4,test
01,8483,bas,2,left,4,true,350.19999999925494,1,test
01,8502,bas,2,right,4,true,348.5,4,test
01,8521,neu,8,left,6,true,436.20000000018626,1,test
01,8540,bas,2,left,6,true,615.7999999998137,1,test
01,8559,bas,8,right,6,true,429.1999999983236,4,test
01,8578,neu,2,left,6,true,370.80000000074506,1,test
01,8597,neg,8,left,4,true,337.59999999869615,1,test
01,8616,bas,8,left,4,true,442.2000000011176,1,test
01,8635,neg,8,right,4,true,635.0999999996275,4,test
01,8654,neg,2,left,4,true,612.6000000005588,0,test
01,8673,neu,2,right,6,true,378.2999999988824,4,test
01,8692,neg,8,right,4,true,385.90000000130385,4,test
01,8711,bas,8,left,6,true,328.29999999981374,1,test
01,8730,bas,2,left,4,true,400.30000000074506,1,test
01,8749,bas,2,left,6,true,678.3000000016764,1,test
01,8768,bas,8,right,4,true,540.6999999992549,4,test
01,8787,neg,8,right,4,true,357.1000000005588,4,test
01,8806,bas,8,left,6,true,518.6000000005588,0,test
01,8825,bas,2,left,6,true,392.40000000037253,1,test
01,8844,bas,8,right,4,true,359.69999999925494,4,test
01,8882,neu,8,left,4,true,436,0,test
01,8901,bas,2,left,6,true,545.5999999986961,0,test
01,8920,neg,2,left,6,true,392.1999999983236,1,test
01,8939,bas,2,right,4,false,694.6000000005588,2,test
01,8958,neg,2,right,4,true,339.40000000037253,4,test
01,8977,neg,2,left,6,false,366.79999999981374,2,test
01,8996,neu,2,right,6,true,358.59999999962747,4,test
01,9015,bas,2,right,4,true,367.5,4,test
01,9034,neu,8,right,4,true,1029.1000000014901,4,test
01,9053,neu,8,right,6,true,695.6999999983236,4,test
01,9072,neg,2,left,4,true,374.5,1,test
01,9091,bas,2,right,6,true,420.1000000005588,3,test
01,9110,neg,2,right,6,true,362.70000000018626,4,test
01,9129,neg,2,left,6,true,332.79999999981374,1,test
01,9148,bas,8,left,4,true,662.2000000001863,0,test
01,9186,neu,8,left,6,true,408.19999999925494,1,test
01,9205,neu,8,right,6,true,348.79999999981374,4,test
01,9224,neu,8,right,6,true,353.0000000009313,4,test
01,9243,neg,8,left,6,true,616.3000000016764,0,test
01,9262,neg,2,left,6,false,339.8999999994412,2,test
01,9281,neg,8,right,6,true,347.90000000037253,4,test
01,9300,neu,2,right,6,false,316.30000000074506,5,test
01,9319,bas,2,left,4,true,363.3999999994412,1,test
01,9338,neg,8,right,6,true,358.5,4,test
01,9357,neu,2,left,6,true,370.19999999925494,1,test
01,9395,bas,8,left,6,true,319.2999999988824,1,test
01,9414,bas,2,right,6,true,622.6000000005588,4,test
01,9433,neu,2,right,6,true,349.2000000011176,4,test
01,9452,neu,2,left,6,false,363.2999999988824,5,test
01,9471,bas,8,right,6,true,329.8999999985099,4,test
01,9490,neg,2,right,4,false,460.8999999994412,2,test
01,9509,bas,2,right,6,true,351.3999999994412,4,test
01,9528,neu,2,left,4,true,628.2999999998137,1,test
01,9547,neg,2,right,6,true,345.80000000074506,4,test
01,9566,neu,8,right,4,true,340.59999999962747,4,test
01,9585,bas,2,right,4,true,611.6000000005588,3,test
01,9604,bas,8,left,4,true,376.1000000014901,1,test
01,9623,neg,8,left,4,true,338.2999999988824,1,test
01,9642,neu,8,right,4,true,462.09999999869615,4,test
01,9661,bas,8,right,4,true,354.8999999985099,4,test
01,9699,neg,2,right,6,true,358.29999999981374,4,test
01,9718,bas,2,left,6,true,336.59999999962747,1,test
01,9737,neg,2,right,6,false,384,5,test
01,9756,neu,2,left,6,true,345.00000000186265,1,test
01,9775,neg,8,left,6,true,382.9999999990687,0,test
01,9794,neu,8,left,4,true,627.1999999992549,0,test
01,9813,bas,8,left,4,true,463.00000000186265,0,test
01,9832,neu,8,left,4,true,367,0,test
01,9851,neu,2,right,4,true,340.5,4,test
01,9870,bas,8,right,6,false,747.6999999992549,5,test
01,9889,neg,8,left,4,true,1058.0999999996275,1,test
01,9908,neu,2,left,4,true,367.2000000011176,1,test
01,9927,neg,8,left,6,true,299.2999999988824,1,test
01,9946,neu,8,right,6,true,377.7000000011176,4,test
01,9965,bas,2,right,4,true,369.19999999925494,4,test
01,9984,bas,8,left,4,true,584.1999999992549,1,test
01,10003,neu,2,right,6,true,565.2000000001863,4,test
01,10022,neu,8,left,6,true,357.69999999925494,1,test
01,10060,neg,8,right,4,true,379.90000000037253,4,test
01,10079,neu,8,left,6,true,370.30000000074506,1,test
01,10098,neg,2,right,4,false,324.59999999962747,5,test
01,10136,neu,2,right,4,true,518.4000000003725,4,test
01,10155,neu,8,left,4,true,359.8999999994412,1,test
01,10193,neu,2,left,4,true,380.6000000005588,1,test
01,10213,neg,8,left,6,true,368.9999999990687,1,test
01,10232,neu,2,left,6,true,399.1000000005588,0,test
01,10251,neg,8,right,6,true,378.8999999994412,4,test
01,10270,neu,8,right,4,true,633.0999999986961,4,test
01,10289,bas,2,right,4,true,358.2000000011176,4,test
01,10308,neg,2,left,4,true,599.2000000011176,1,test
01,10327,neu,2,right,4,true,330.69999999925494,4,test
01,10346,neg,8,left,6,true,346.2999999988824,1,test
01,10365,neg,8,right,4,true,347.4999999990687,3,test
01,10384,bas,2,left,6,true,368.1000000005588,0,test
01,10403,neu,8,right,4,true,323.3999999994412,3,test
01,10422,neg,8,left,4,true,615.7999999998137,0,test
01,10441,neu,2,right,4,true,316.19999999925494,4,test
01,10460,bas,8,left,4,true,344.09999999869615,1,test
01,10479,neu,8,left,6,true,559.2000000001863,0,test
01,10498,neg,8,left,4,true,347.7999999988824,0,test
01,10517,bas,8,left,6,true,356.79999999981374,1,test
01,10555,neg,2,left,4,true,399.2999999988824,1,test
